citing_publisher,citing_year,cited_name,cited_total
College English,2018,Byron Hawk,2
College English,2018,Carlnita Greene,2
College English,2018,Carvel Collins,2
College English,2018,Cas Mudde,2
College English,2018,Catie O’Toole,2
College English,2018,Christian Weisser,2
College English,2018,Christine Lavrence,2
College English,2018,Clay Spinuzzi,2
College English,2018,Craig Jeffrey,2
College English,2018,Craig Torbenson,2
College English,2018,Cynthia Lewis,2
College English,2018,Daniel Wilson,2
College English,2018,David Bevington,2
College English,2018,David Lowenthal,2
College English,2018,David Roberts,2
College English,2018,David Walls,2
College English,2018,Debra Hawhee,2
College English,2018,Douglas Powell,2
College English,2018,Dylan Dryer,2
College English,2018,Edward Said,2
College English,2018,Ekaterina Kalinina,2
College English,2018,Elizabeth Brunner,2
College English,2018,Elizabeth Catte,2
College English,2018,Frances Burnett,2
College English,2018,Fred Davis,2
College English,2018,Geoff Mann,2
College English,2018,Gesa E. Kirsch,2
College English,2018,Gregory Clark,2
College English,2018,Guy Carawan,2
College English,2018,Henry Shapiro,2
College English,2018,J.D Vance,2
College English,2018,Jack Selzer,2
College English,2018,James Kinneavy,2
College English,2018,James Olson,2
College English,2018,James Porter,2
College English,2018,James Purdy,2
College English,2018,Jane Greer,2
College English,2018,Jason Barrett-Fox,2
College English,2018,Jeanne Boydston,2
College English,2018,Jeffrey Ringer,2
College English,2018,Jennifer Ladino,2
College English,2018,Jenny Rice,2
College English,2018,Jeremy Waldron,2
College English,2018,Johannes Hofer,2
College English,2018,John FoxJr,2
College English,2018,John Rawls,2
College English,2018,Jonathan Haidt,2
College English,2018,Jürgen Habermas,2
College English,2018,Kathleen Stewart,2
College English,2018,Kendall Phillips,2
College English,2018,Kim Stockley,2
College English,2018,Kimberly Smith,2
College English,2018,Kristine Hansen,2
College English,2018,Lawrence O. Hamer,2
College English,2018,Linda Qian,2
College English,2018,Lucie Olbrechts-Tyteca,2
College English,2018,M Smith-Baranzini,2
College English,2018,"MartinLuther,Jr King",2
College English,2018,Mary Murfree,2
College English,2018,Mats Urde,2
College English,2018,Matthew Belvedere,2
College English,2018,Maurice Halbwachs,2
College English,2018,Nan Johnson,2
College English,2018,Nancy Welch,2
College English,2018,Norman R. Brown,2
College English,2018,Paul E. Johnson,2
College English,2018,Paula Devereaux,2
College English,2018,Pierre Nora,2
College English,2018,Rachel Garringer,2
College English,2018,Rebecca Dingo,2
College English,2018,René Girard,2
College English,2018,Richard Simon,2
College English,2018,Robert Cummings,2
College English,2018,Robert Schindler,2
College English,2018,Ronald Brownstein,2
College English,2018,Ronald Eller,2
College English,2018,Sanda Umar,2
College English,2018,Sarah Bailey,2
College English,2018,Seyla Benhabib,2
College English,2018,Shari Stenberg,2
College English,2018,Shirley Logan,2
College English,2018,Stuart McGehee,2
College English,2018,Susan Stewart,2
College English,2018,Talya Zemach-Bersin,2
College English,2018,Theresa Evans,2
College English,2018,Theresa Kulbaga,2
College English,2018,Thomas Miller,2
College English,2018,Tim Knauss,2
College English,2018,Timothy Barney,2
College English,2018,Tony Scott,2
College English,2018,Trevor Parry-Giles,2
College English,2018,Valerie Volcovici,2
College English,2018,Victor Villanueva,2
College English,2018,Wendy Hesford,2
College English,2018,William Frost,2
College English,2018,William Kurlinkus,2
College English,2018,nan Appalshop,2
College English,2018,nan Aysha,2
College English,2018,Aaron Lazare,1
College English,2018,Aaron Reeves,1
College English,2018,Aaron Smith,1
College English,2018,Adilene Cota,1
College English,2018,Aileen Kraditor,1
College English,2018,Aimee Cox,1
College English,2018,Alan A. Aja,1
College English,2018,Alanna Frost,1
College English,2018,Alasdair MacIntyre,1
College English,2018,Albert Rosenfeld,1
College English,2018,Alex Heard,1
College English,2018,Alexander Leggatt,1
College English,2018,Alexandro Escamillo,1
College English,2018,Alison Jaggar,1
College English,2018,All Her Relations,1
College English,2018,Allen Ginsberg,1
College English,2018,Alma Archer,1
College English,2018,Alyce Miller,1
College English,2018,Amelia Russell,1
College English,2018,Amy Devitt,1
College English,2018,Amy Kaplan,1
College English,2018,Amy Wan,1
College English,2018,AnaLouise Keating,1
College English,2018,Andrea Baumeister,1
College English,2018,Andreea Ritivoi,1
College English,2018,Andrew Gurr,1
College English,2018,Andrew Perrin,1
College English,2018,Angela Rounsaville,1
College English,2018,Angela Shetler,1
College English,2018,Ania Loomba,1
College English,2018,Anicca Cox,1
College English,2018,Anita Loos,1
College English,2018,Ann Feldman,1
College English,2018,Ann Jurecic,1
College English,2018,Anne Allison,1
College English,2018,Anne Rose,1
College English,2018,Anne Wysocki,1
College English,2018,Annie Randall,1
College English,2018,Anthony Dawson,1
College English,2018,Audre Lorde,1
College English,2018,Audrey Kobayashi,1
College English,2018,Augustine Romero,1
College English,2018,Barbara Biesecker,1
College English,2018,Barbara Grant,1
College English,2018,Barbara Solomon,1
College English,2018,Barbara Welter,1
College English,2018,Ben Anderson,1
College English,2018,Benedict Anderson,1
College English,2018,Betsy Morais,1
College English,2018,Bil Buckmaster,1
College English,2018,Brian Jackson,1
College English,2018,Brian Street,1
College English,2018,Bronwyn Williams,1
College English,2018,Bruce Herzberg,1
College English,2018,Bruce Smith,1
College English,2018,Caralee Stanard,1
College English,2018,Caren Kaplan,1
College English,2018,Carl Wheat,1
College English,2018,Carol Kolmerten,1
College English,2018,Carol Mattingly,1
College English,2018,Caroline Light,1
College English,2018,Carra Hood,1
College English,2018,Casey Boyle,1
College English,2018,Catherine Choy,1
College English,2018,Catherine Hobbs,1
College English,2018,Catherine Lamb,1
College English,2018,Catherine Schryer,1
College English,2018,Cathryn Halverson,1
College English,2018,Charles Isherwood,1
College English,2018,Cheryl Glenn,1
College English,2018,Chris Baker,1
College English,2018,Christian R. Weisser,1
College English,2018,Christine Tardy,1
College English,2018,Christy Wenger,1
College English,2018,Cindy Richards,1
College English,2018,Colleen Reilly,1
College English,2018,Craig Calhoun,1
College English,2018,Cristina Lafont,1
College English,2018,Cristina Ramírez,1
College English,2018,Curtis Acosta,1
College English,2018,Cynthia Sheard,1
College English,2018,D. Madison,1
College English,2018,Damián Baca,1
College English,2018,Dan Bailey,1
College English,2018,Daniel Sarewitz,1
College English,2018,Danielle Allen,1
College English,2018,Daphne Spain,1
College English,2018,David Dixon,1
College English,2018,David Eng,1
College English,2018,David Fleming,1
College English,2018,David Gold,1
College English,2018,David Halperin,1
College English,2018,David Harvey,1
College English,2018,David Katzman,1
College English,2018,David Kazanjian,1
College English,2018,David Kotz,1
College English,2018,David Scott,1
College English,2018,David Sedaris,1
College English,2018,David. E. Dixon,1
College English,2018,Deb Aronson,1
College English,2018,Deborah Atwater,1
College English,2018,Dennis Lynch,1
College English,2018,Dennis Thompson,1
College English,2018,Devon Peña,1
College English,2018,Diamond Diamond,1
College English,2018,Diana Turk,1
College English,2018,Diego Arciniegas,1
College English,2018,Dinty Moore,1
College English,2018,Dohra Ahmad,1
College English,2018,Domingo Martinez-Paredes,1
College English,2018,Domingo MartínezParédez,1
College English,2018,Dominick LaCapra,1
College English,2018,Donald Kraemer,1
College English,2018,Donald Lazere,1
College English,2018,Doreen Starke-Meyerring,1
College English,2018,Dylan Smith,1
College English,2018,E. Hartelius,1
College English,2018,E. Reckard,1
College English,2018,Ebony A. Utley,1
College English,2018,Edith Curtis,1
College English,2018,Edmund Day,1
College English,2018,Eduardo Bonilla-Silva,1
College English,2018,Edward Rocklin,1
College English,2018,Edwin Wilson,1
College English,2018,Eileen Boris,1
College English,2018,Elaine Richardson,1
College English,2018,Elizabeth Currans,1
College English,2018,Elizabeth Foreman,1
College English,2018,Elizabeth Marshall,1
College English,2018,Elizabeth Miller,1
College English,2018,Elizabeth VanderLei,1
College English,2018,Elizabethada Wright,1
College English,2018,Ellen Barton,1
College English,2018,Ellen Carillo,1
College English,2018,Elsa Maxwell,1
College English,2018,Enid Rosario-Ramos,1
College English,2018,Eric Hoffer,1
College English,2018,Eric Leake,1
College English,2018,Eric Silverman,1
College English,2018,Erik Wemple,1
College English,2018,Eva-Maria Ziege,1
College English,2018,Evan Watkins,1
College English,2018,F.S. Boas,1
College English,2018,Faith Kurtyka,1
College English,2018,Fatih Aktas,1
College English,2018,Faye Dudden,1
College English,2018,Frank Farmer,1
College English,2018,Franklin Walker,1
College English,2018,Fredric Jameson,1
College English,2018,Fuller Warren,1
College English,2018,Félix Guattari,1
College English,2018,G.B. Shand,1
College English,2018,Gail Berlin,1
College English,2018,Gary Becker,1
College English,2018,Gene Roberts,1
College English,2018,George Annas,1
College English,2018,George Britt,1
College English,2018,George Kuh,1
College English,2018,Georgiana Kirby,1
College English,2018,Gerard Hauser,1
College English,2018,Gilbert Cruz,1
College English,2018,Gilbert Orbea,1
College English,2018,Gill Creel,1
College English,2018,Gillian Whitlock,1
College English,2018,Gina Pogol,1
College English,2018,Glen Pettigrove,1
College English,2018,Gloria Anzaldúa,1
College English,2018,Gloria Ladson-Billings,1
College English,2018,Gregory L. Applebaum,1
College English,2018,Hannah Goldfield,1
College English,2018,Hannah Milkie,1
College English,2018,Harriet Beecher Stowe,1
College English,2018,Harriet Malinowitz,1
College English,2018,"Harry,Jr Berger",1
College English,2018,Heather Thomson-Bunn,1
College English,2018,Heidi Huse,1
College English,2018,Helen Hudson,1
College English,2018,Henrietta Wood,1
College English,2018,Henry Sams,1
College English,2018,Hollis Watkins,1
College English,2018,Hon Schurman,1
College English,2018,Howard Jacobson,1
College English,2018,Ida Egli,1
College English,2018,Inga Kim,1
College English,2018,Irene Kacandes,1
College English,2018,Iswari Pandey,1
College English,2018,J. Stuckey,1
College English,2018,Jack Nelson,1
College English,2018,Jackie Stacey,1
College English,2018,Jacqueline Jones Royster,1
College English,2018,Jacqueline Rhodes,1
College English,2018,Jacquelinede Romilly,1
College English,2018,Jacquelyn Smith,1
College English,2018,James Berlin,1
College English,2018,James Bohman,1
College English,2018,James Crosswhite,1
College English,2018,James Patterson,1
College English,2018,James Tyner,1
College English,2018,James Zebroski,1
College English,2018,Jan Bloomaert,1
College English,2018,Jane Bennett,1
College English,2018,Jane Donawerth,1
College English,2018,Janet Floyd,1
College English,2018,Janet Giltrow,1
College English,2018,Jaqueline Royster,1
College English,2018,Jay Dolmage,1
College English,2018,Jean Howard,1
College English,2018,Jeanne Fahnestock,1
College English,2018,Jeannette Halton-Tiggs,1
College English,2018,Jeffrey Weinstock,1
College English,2018,Jen Sabella,1
College English,2018,Jennifer Beech,1
College English,2018,Jennifer Cellio,1
College English,2018,Jennifer M. Santos,1
College English,2018,Jennifer Sano-Franchini,1
College English,2018,Jenny Deam,1
College English,2018,Jenny Edbauer,1
College English,2018,Jessica Sulliman,1
College English,2018,Jim Corder,1
College English,2018,Jo Fisher,1
College English,2018,Joan Scott,1
College English,2018,Jody Shipka,1
College English,2018,Joe Sinsheimer,1
College English,2018,Joel Myerson,1
College English,2018,John Barton,1
College English,2018,John Beverley,1
College English,2018,John Brown,1
College English,2018,John Drakakis,1
College English,2018,John Gross,1
College English,2018,John Jones,1
College English,2018,John O’Connor,1
College English,2018,John Swales,1
College English,2018,Jon Spencer,1
College English,2018,Jonathan Rieder,1
College English,2018,Jorge Huerta,1
College English,2018,Jorge Valadez,1
College English,2018,Josh Sacco,1
College English,2018,Josh Sugarmann,1
College English,2018,Josiah Royce,1
College English,2018,José González,1
College English,2018,Juan Guerra,1
College English,2018,Julia Craven,1
College English,2018,Julia Kristeva,1
College English,2018,Julian Yates,1
College English,2018,Julie Bokser,1
College English,2018,Julie Christoph,1
College English,2018,Julie McMahon,1
College English,2018,Julius Lester,1
College English,2018,K.J. Rawson,1
College English,2018,Kaia Simon,1
College English,2018,Karen[OnBehalfOf[sic]JohnPedicone] Bynum,1
College English,2018,Karlyn Campbell,1
College English,2018,Kate Pantelides,1
College English,2018,Kate Ronald,1
College English,2018,Kate Vieira,1
College English,2018,Katherine Sohn,1
College English,2018,Kathleen Welch,1
College English,2018,Kathryn Abrams,1
College English,2018,Katie Clinton,1
College English,2018,Katrina McDonald,1
College English,2018,Kay Mills,1
College English,2018,Kelly Oliver,1
College English,2018,Kelly Parker,1
College English,2018,Kent Anderson,1
College English,2018,Kerran Sanger,1
College English,2018,Kim Dominguez,1
College English,2018,Kim Lacey,1
College English,2018,Kimberly Miller,1
College English,2018,Klaus F. Zimmermann,1
College English,2018,Kristen Lindgren,1
College English,2018,Kristen Turner,1
College English,2018,Kristie Lorette,1
College English,2018,Kristine Johnson,1
College English,2018,L Buchanan,1
College English,2018,Laura Hand,1
College English,2018,Laura Turchi,1
College English,2018,Lauren Fedor,1
College English,2018,Lauren Willis,1
College English,2018,Laurent Dousset,1
College English,2018,Lawrence Rosenfield,1
College English,2018,Leah Ceccarelli,1
College English,2018,Leah Schweitzer,1
College English,2018,Leigh Gilmore,1
College English,2018,Leigh Gruwell,1
College English,2018,Leigh Jones,1
College English,2018,Leila Latif,1
College English,2018,Lennard Davis,1
College English,2018,Lewis Kowal,1
College English,2018,Lezley McSpadden,1
College English,2018,Liezl vanZyl,1
College English,2018,Lila Abu-Lughod,1
College English,2018,Lilie Chouliaraki,1
College English,2018,Linda Adler-Kassner,1
College English,2018,Linda Brodkey,1
College English,2018,Linda McDowell,1
College English,2018,Linda Woodbridge,1
College English,2018,Lindal Buchanan,1
College English,2018,Lindsey Hall,1
College English,2018,Lisa Keränen,1
College English,2018,Lisa Shaver,1
College English,2018,Lisa Yaszek,1
College English,2018,Lloyd Bitzer,1
College English,2018,Lorenzo Lopez,1
College English,2018,Luc Boltanski,1
College English,2018,Lucie Olbrecths-Tyteca,1
College English,2018,Lucy Freibert,1
College English,2018,Luís Valdez,1
College English,2018,Lynette Shultz,1
College English,2018,Lynn Bloom,1
College English,2018,Maddy Cunningham,1
College English,2018,Maeve Cooke,1
College English,2018,Malcolm Muggeridge,1
College English,2018,Margaret Syverson,1
College English,2018,Marguerite Bouvard,1
College English,2018,Marguerite Helmers,1
College English,2018,Mari Herreras,1
College English,2018,Maria Federico-Brummer,1
College English,2018,Maria Lugones,1
College English,2018,Maria Merritt,1
College English,2018,Marianne Orvis,1
College English,2018,Marika Seigel,1
College English,2018,Marilyn Cooper,1
College English,2018,Marilyn Fischer,1
College English,2018,Mark Graham,1
College English,2018,Mark Johnson,1
College English,2018,Mark Lopez,1
College English,2018,Martin Manalansan,1
College English,2018,Mary Jordan,1
College English,2018,Mary Queen,1
College English,2018,Mary Reiff,1
College English,2018,Masha Hamilton,1
College English,2018,Matt Bridgewater,1
College English,2018,Matthew Barton,1
College English,2018,Maurice Charland,1
College English,2018,Maxine Hairston,1
College English,2018,Meghan Sweeney,1
College English,2018,Melanie Kill,1
College English,2018,Michael Carter,1
College English,2018,Michael Shapiro,1
College English,2018,Michael-John DePalma,1
College English,2018,Michel Foucault,1
College English,2018,Michelle Balliff,1
College English,2018,Michelle Condit,1
College English,2018,Michelle Moravec,1
College English,2018,Mike Daisey,1
College English,2018,Mike Edwards,1
College English,2018,Mike Greenlar,1
College English,2018,Mike Rose,1
College English,2018,Milla Riggio,1
College English,2018,Moe Bedard,1
College English,2018,Myra Macdonald,1
College English,2018,N. Hayles,1
College English,2018,Nicholas Carr,1
College English,2018,Nicholas Lundholm,1
College English,2018,Nicholas Syrett,1
College English,2018,Nicholas Wolterstorff,1
College English,2018,Nick Couldry,1
College English,2018,Nick Reuter,1
College English,2018,Nigel Hall,1
College English,2018,Nika Elugardo,1
College English,2018,Noam Cohen,1
College English,2018,Ona Russell,1
College English,2018,Oscar Ewing,1
College English,2018,Patrice DiQuinzio,1
College English,2018,Patricia Roberts-Miller,1
College English,2018,Patrick Mullen,1
College English,2018,Paul Aebersold,1
College English,2018,Paul Connolly,1
College English,2018,Paula Mathieu,1
College English,2018,Paula Patch,1
College English,2018,Paulo Freire,1
College English,2018,Pedro Ramirez,1
College English,2018,Peniel Joseph,1
College English,2018,Penny Gay,1
College English,2018,Penny VanEsterik,1
College English,2018,Peter Berek,1
College English,2018,Peter Elbow,1
College English,2018,Peter Mortensen,1
College English,2018,Philip June,1
College English,2018,Phillip Anderson,1
College English,2018,Phillip Sipiora,1
College English,2018,Phyllis Palmer,1
College English,2018,Pierre Bourdieu,1
College English,2018,Prathia Hall,1
College English,2018,R. Felton,1
College English,2018,Rebecca Black,1
College English,2018,Rebecca Lorimer Leonard,1
College English,2018,Rebecca Lundin,1
College English,2018,Richard Boyatzis,1
College English,2018,Richard Brazier,1
College English,2018,Richard Fry,1
College English,2018,Richard Lanham,1
College English,2018,Risa Applegarth,1
College English,2018,Rob Asen,1
College English,2018,Robert Baker,1
College English,2018,Robert Jiménez,1
College English,2018,Robert Potter,1
College English,2018,Robert Terrill,1
College English,2018,Robert Wess,1
College English,2018,Roberto Ferdman,1
College English,2018,Robyn Rodriguez,1
College English,2018,Rodman Paul,1
College English,2018,Rosa Eberly,1
College English,2018,Rosalind Hursthouse,1
College English,2018,Rosalind Morris,1
College English,2018,Rosalyn Eves,1
College English,2018,Ross Lewin,1
College English,2018,Roxanne Mountford,1
College English,2018,Russ McDonald,1
College English,2018,Russell Jackson,1
College English,2018,Ruth Cowan,1
College English,2018,Ryan P. Weber,1
College English,2018,Sally Rusk,1
College English,2018,Samaria Rice,1
College English,2018,Sandra Berkowitz,1
College English,2018,Sandra Lane,1
College English,2018,Sandra Soto,1
College English,2018,Sangtin Writers,1
College English,2018,Sara Ahmed,1
College English,2018,Sara McKinnon,1
College English,2018,Sara O’Brien,1
College English,2018,Sarah Hallenbeck,1
College English,2018,Sarah Holmes,1
College English,2018,Shirley Brice Heath,1
College English,2018,Shirley Sargent,1
College English,2018,Shoou-Yih Daniel Lee,1
College English,2018,Siddhartha Mukherjee,1
College English,2018,Sidney Dobrin,1
College English,2018,Sidonie Smith,1
College English,2018,Sonia Sikka,1
College English,2018,Sonja Foss,1
College English,2018,Soraya Sablo,1
College English,2018,Stephanie Hartzell,1
College English,2018,Stephanie Young,1
College English,2018,Stephen Aczona,1
College English,2018,Stephen Greenblatt,1
College English,2018,Stephen King,1
College English,2018,Stephen McElroy,1
College English,2018,Sterling Delano,1
College English,2018,Stokely Carmichael,1
College English,2018,Stuart Ching,1
College English,2018,Stuart Evans,1
College English,2018,Stuart MacMillan,1
College English,2018,Stuart Selber,1
College English,2018,Sue Carter,1
College English,2018,Susan C. Jarratt,1
College English,2018,Susan Jarratt,1
College English,2018,Susan Kates,1
College English,2018,Susan Kirtley,1
College English,2018,Susan Sontag,1
College English,2018,Susan Strasser,1
College English,2018,Susan Wells,1
College English,2018,Susan Wendell,1
College English,2018,Susanne Greenhalgh,1
College English,2018,Suzanne Bordelon,1
College English,2018,Suzanne Keen,1
College English,2018,"TJ,II Geiger",1
College English,2018,Tamika Carey,1
College English,2018,Tammy Kernodle,1
College English,2018,Theresa O’Halloran,1
College English,2018,Thomas Deans,1
College English,2018,Thomas Hietala,1
College English,2018,Thomas Rickert,1
College English,2018,Thomas Russell,1
College English,2018,Thomas Sura,1
College English,2018,Thomas Woodward,1
College English,2018,Tiffany Wayne,1
College English,2018,Timothy Crusius,1
College English,2018,Timothy Jennings-Bey,1
College English,2018,Tom McNamara,1
College English,2018,Trevor Melia,1
College English,2018,Ulrich Teucher,1
College English,2018,Vetter Vetter,1
College English,2018,Victor Vitanza,1
College English,2018,Vincente Rafael,1
College English,2018,Wayne Booth,1
College English,2018,Wendy Brown,1
College English,2018,Wesley Hogan,1
College English,2018,William Bradley,1
College English,2018,William Connolly,1
College English,2018,William Elisha Stoker,1
College English,2018,William Roy,1
College English,2018,William Shakespeare,1
College English,2018,Yochai Benkler,1
College English,2018,Yu-Kyung Kang,1
College English,2018,bell hooks,1
College English,2018,bonnie lenore kyburz,1
College English,2018,nan AlyssaZ,1
College English,2018,nan Andrew,1
College English,2018,nan Arifa,1
College English,2018,nan Asma,1
College English,2018,nan EmilyC,1
College English,2018,nan EricL,1
College English,2018,nan JackieIrish,1
College English,2018,nan KabulWriters,1
College English,2018,nan Kamilah,1
College English,2018,nan Mariam,1
College English,2018,nan Marzia,1
College English,2018,nan Nasima,1
College English,2018,nan Pari,1
College English,2018,nan Roblimo,1
College English,2018,nan Tanta,1
College English,2018,nan Tasala,1
College English,2018,nan TimT,1
College English,2018,nan TomScocca@Twitter,1
College English,2018,nan ZakiaH,1
College English,2018,nan bethinaliquo,1
College English,2018,nan sircraig,1
College English,2019,Howard Tinberg,28
College English,2019,Holly Hassel,16
College English,2019,Jeff Sommers,16
College English,2019,Jeffrey Andelora,16
College English,2019,Jessica Enoch,16
College English,2019,Robert Connors,14
College English,2019,A. Suresh Canagarajah,10
College English,2019,Kelly Ritter,10
College English,2019,Sara Ahmed,10
College English,2019,Adam Banks,8
College English,2019,Cynthia L. Selfe,8
College English,2019,Jean Bessette,8
College English,2019,Jonathan Alexander,8
College English,2019,Linda Adler-Kassner,8
College English,2019,Malea Powell,8
College English,2019,Mark Reynolds,8
College English,2019,Pamela VanHaitsma,8
College English,2019,Patrick Sullivan,8
College English,2019,Wendy Hayden,8
College English,2019,Kathleen Blake Yancy,6
College English,2019,Laurie Grobman,6
College English,2019,Maureen Goggin,6
College English,2019,Virginia Beauchamp,6
College English,2019,Derek Mueller,5
College English,2019,Jody Shipka,5
College English,2019,Keith Gilyard,5
College English,2019,Laura Micciche,5
College English,2019,Lisa Ede,5
College English,2019,Tony Scott,5
College English,2019,Aja Martinez,4
College English,2019,Alex Morris,4
College English,2019,Amy Robillard,4
College English,2019,Andrea Lunsford,4
College English,2019,Andrea Riley-Mukavetz,4
College English,2019,Angela Haas,4
College English,2019,Ann Connor,4
College English,2019,Asao Inoue,4
College English,2019,Ashley Smith,4
College English,2019,Barbara Monroe,4
College English,2019,Beth Luey,4
College English,2019,Brett Griffiths,4
College English,2019,Burton Clark,4
College English,2019,Cassandra Phillips,4
College English,2019,Cathy Davidson,4
College English,2019,Christie Toth,4
College English,2019,Christina Cedillo,4
College English,2019,Cynthia Dillard,4
College English,2019,Darin Jensen,4
College English,2019,David Damrosch,4
College English,2019,David Sheridan,4
College English,2019,Diane Kelly-Riley,4
College English,2019,Don Pierstorff,4
College English,2019,Douglas Armato,4
College English,2019,Drew M. Loewe,4
College English,2019,Elaine Maimon,4
College English,2019,Eric Detweiler,4
College English,2019,Frederic Gale,4
College English,2019,Geneva Smitherman,4
College English,2019,Geoffrey Sirc,4
College English,2019,George Pullman,4
College English,2019,Grace Chen,4
College English,2019,Heidi Harris,4
College English,2019,Holly Larson,4
College English,2019,Hunter R. Boylan,4
College English,2019,Jacqueline Jones Royster,4
College English,2019,Jeffrey Klausman,4
College English,2019,Jeremy Tirrell,4
College English,2019,Jessie Moore,4
College English,2019,Joanne Baird Giordano,4
College English,2019,John Almy,4
College English,2019,John Gallagher,4
College English,2019,John Lombardi,4
College English,2019,Jonathan Tennant,4
College English,2019,Julie Christoph,4
College English,2019,Katherine Mangan,4
College English,2019,Keith Kroll,4
College English,2019,Kim Donehower,4
College English,2019,Kirsten Higgins,4
College English,2019,Lee Shulman,4
College English,2019,Letizia Guglielmo,4
College English,2019,Lisa Mastrangelo,4
College English,2019,Lynée Gaillet,4
College English,2019,Mac Gregor Frank,4
College English,2019,Margaret Morrison,4
College English,2019,Marilyn J. Bugenhagen,4
College English,2019,Marilyn Sternglass,4
College English,2019,Mark Blaauw-Hara,4
College English,2019,Mary Flannery,4
College English,2019,Melanie Yergeau,4
College English,2019,Melissa Ianetta,4
College English,2019,Michael Cornett,4
College English,2019,Mya Poe,4
College English,2019,Nedra Reynolds,4
College English,2019,Nell Pickett,4
College English,2019,Paul Matsuda,4
College English,2019,Paul Resnick,4
College English,2019,Paula Chakravartty,4
College English,2019,Peter Moe,4
College English,2019,Pierre Bourdieu,4
College English,2019,Rachel Burley,4
College English,2019,Raymie McKerrow,4
College English,2019,Raúl Sánchez,4
College English,2019,Regina Grijalva,4
College English,2019,Ruth Zearfoss,4
College English,2019,Sarah Butrymowicz,4
College English,2019,Sarah Hallenbeck,4
College English,2019,Scott Lyons,4
College English,2019,Siskanna Naynaha,4
College English,2019,Stacey Waite,4
College English,2019,Steph Ceraso,4
College English,2019,Stephanie Shields,4
College English,2019,Summer Sparks,4
College English,2019,Suzanne Bordelon,4
College English,2019,Theresa Enos,4
College English,2019,Tialitha Macklin,4
College English,2019,Todd Taylor,4
College English,2019,Todd W. Taylor,4
College English,2019,Toni Feder,4
College English,2019,Vershawn Young,4
College English,2019,"Victor,Jr Villanueva",4
College English,2019,W. Sparrow,4
College English,2019,W. Winterowd,4
College English,2019,Will Banks,4
College English,2019,A. Crymble,3
College English,2019,Amy Lueck,3
College English,2019,Angelika Walker,3
College English,2019,Carla DeLaurentis,3
College English,2019,Carolyn Skinner,3
College English,2019,Carolyn Steedman,3
College English,2019,Clay Spinuzzi,3
College English,2019,Deborah Brandt,3
College English,2019,Deborah Mutnick,3
College English,2019,Derrick Bell,3
College English,2019,Donald Murray,3
College English,2019,Elissa Frankle,3
College English,2019,Elizabeth Wardle,3
College English,2019,Ferne Cheetham,3
College English,2019,Gesa E. Kirsch,3
College English,2019,Harvey Graff,3
College English,2019,James Purdy,3
College English,2019,Jen McDaneld,3
College English,2019,Jennifer Sinor,3
College English,2019,John Trimbur,3
College English,2019,Jordynn Jack,3
College English,2019,Katherine Bridgman,3
College English,2019,Kenneth Burke,3
College English,2019,Mia Ridge,3
College English,2019,Moya Bailey,3
College English,2019,Neal Lerner,3
College English,2019,Robert C. H. Sweeny,3
College English,2019,Ryan P. Weber,3
College English,2019,Stephen McElroy,3
College English,2019,Tomaro I. Taylor,3
College English,2019,Trevor Owens,3
College English,2019,Alexis Ramsey-Tobienne,2
College English,2019,Ann Gere,2
College English,2019,Beth Rothermel,2
College English,2019,Brian Paltridge,2
College English,2019,Brian Street,2
College English,2019,Bruce Barry,2
College English,2019,Bruce Horner,2
College English,2019,Bruce Lewenstein,2
College English,2019,Candace Epps-Robertson,2
College English,2019,Carolyn Miller,2
College English,2019,Catherine L. Hobbs,2
College English,2019,Christian Kelleher,2
College English,2019,Christina Lamb,2
College English,2019,Christine Hult,2
College English,2019,Cicero,2
College English,2019,David Fleming,2
College English,2019,David Gold,2
College English,2019,Dolores Bernal,2
College English,2019,Douglas E. Foley,2
College English,2019,F. Ham,2
College English,2019,George Campbell,2
College English,2019,Georges Bordage,2
College English,2019,Gerald Graff,2
College English,2019,Gretchen Flesher Moon,2
College English,2019,Harry Denny,2
College English,2019,Henrietta Rix Wood,2
College English,2019,Henrietta Wood,2
College English,2019,James Gee,2
College English,2019,Janice Lauer,2
College English,2019,Jason Swarts,2
College English,2019,Jean Stefancic,2
College English,2019,Jim Henry,2
College English,2019,Jim Ridolfo,2
College English,2019,John Duffy,2
College English,2019,John Swales,2
College English,2019,Joy Palmer,2
College English,2019,Karen Blair,2
College English,2019,Karyn Hollis,2
College English,2019,Kate Vieira,2
College English,2019,Katherine Adams,2
College English,2019,Katrina Powell,2
College English,2019,Ken Hyland,2
College English,2019,Kevin Smith,2
College English,2019,Lesely Farrell,2
College English,2019,Lori Salem,2
College English,2019,Louise Phelps,2
College English,2019,Lucille Schultz,2
College English,2019,Mary Hamilton,2
College English,2019,Matthew Vetter,2
College English,2019,MelissaJoan Ianetta,2
College English,2019,Mike Rose,2
College English,2019,Nancy Grimm,2
College English,2019,Patricia A. Sorrano,2
College English,2019,Patricia Sullivan,2
College English,2019,Paul Baker,2
College English,2019,Peter Vandenberg,2
College English,2019,Rachel Riedner,2
College English,2019,Raymond Williams,2
College English,2019,Rebecca Leonard,2
College English,2019,Richard Fulkerson,2
College English,2019,Richard Haswell,2
College English,2019,Rick Seltzer,2
College English,2019,Robert Yagelski,2
College English,2019,S. Michael Halloran,2
College English,2019,Shirley Brice Heath,2
College English,2019,Stephen North,2
College English,2019,Summar Sparks,2
College English,2019,Tanya Clement,2
