citing_publisher,cited_name,cited_name
WPA,Eileen E. Schell,1
WPA,Eileen Schell.,1
WPA,Elaine B. Richardson,1
WPA,Elaine Richardson,1
WPA,Elena G. Garcia,1
WPA,Eli Goldblart,1
WPA,Eli Goldblatt,1
WPA,Eliot F. Rendleman,1
WPA,Eliot Wigginton,1
WPA,Elisabeth Kiibler-Ross,1
WPA,Elizabeth A. Flynn,1
WPA,Elizabeth Brewer,1
WPA,Elizabeth Chiseri-Strater,1
WPA,Elizabeth Harazim,1
WPA,Elizabeth J. Vincelette,1
WPA,Elizabeth McMahon,1
WPA,Elizabeth Murray,1
WPA,Elizabeth Rankin,1
WPA,Elizabeth Townsend,1
WPA,Ellen Barton,1
WPA,Ellen Cushman,1
WPA,Ellen Nold,1
WPA,Ellen Strenski,1
WPA,Elspeth Probyn,1
WPA,Emily Baker,1
WPA,Emily Daly,1
WPA,Emily Isaacs,1
WPA,"Enrique, Jr Aleman",1
WPA,Eric A. Hanushek,1
WPA,Eric Darnell Pritchard,1
WPA,Eric K. Shinseki,1
WPA,Eric Miraglia,1
WPA,Eric Stalions,1
WPA,Eric Zencey,1
WPA,Erica McClure,1
WPA,Erin Frost,1
WPA,Erin Golden,1
WPA,Erin J. Harvey,1
WPA,Ernest Boyer,1
WPA,Ernest F. Pascarella,1
WPA,Ernest L. Boyer,1
WPA,Ernst Bloch,1
WPA,Erving Goffman,1
WPA,Erwin R. Steinberg,1
WPA,Eugene Engeldinger,1
WPA,Eva Payne,1
WPA,Evan Pretzlaff,1
WPA,Eve Kosofsky Sedgwick,1
WPA,Eve Proper,1
WPA,Eve W. Stoddard,1
WPA,Evelyn Ashton-Jones,1
WPA,Evrim Baran,1
WPA,Fabian Homberg,1
WPA,Fatima Badry,1
WPA,Fernando Sanchez,1
WPA,Fiona Hilferty,1
WPA,Foni-Lee Capossela,1
WPA,Forrest W. Parkay,1
WPA,Francelia Clark,1
WPA,Frances Halsband,1
WPA,Francis Christensen,1
WPA,Francois-Marie Arouet de Voltaire,1
WPA,Frank Farmer,1
WPA,Frank G. Bowe,1
WPA,Frank O'Hare,1
WPA,Frank Parker,1
WPA,Frankie Condon,1
WPA,Franny Howes,1
WPA,Fred Kemp,1
WPA,Frederic Stout,1
WPA,G Smitherman,1
WPA,G. T Couser,1
WPA,G.A Cohen,1
WPA,Gabriella Gutiérrez y Muhs,1
WPA,Gail Okawa,1
WPA,Gail Stygall,1
WPA,Galen Leonhardy,1
WPA,Garol Ann Tomlinson,1
WPA,Gary Rhoades,1
WPA,Gary Tate,1
WPA,Gary Täte,1
WPA,Gary Weilbacher,1
WPA,Gavriel Salomon,1
WPA,Genevieve Garcia de Mueller,1
WPA,Genevieve Garda de Mueller,1
WPA,Geoff Emberling,1
WPA,Geoff Norman,1
WPA,Geoffrey S. Weinman,1
WPA,Geoffrey Sirc,1
WPA,George Bergman,1
WPA,George Braine,1
WPA,George D. Kuh,1
WPA,George Englehard,1
WPA,George Lipsitz,1
WPA,Gerald Midgley,1
WPA,Gerald Nelms,1
WPA,Gesa E. Kirsch,1
WPA,Ghristine M. Tardy,1
WPA,Gillian Judson,1
WPA,Given Lee,1
WPA,Giyoo Hatano,1
WPA,Gloria J. Leckie,1
WPA,Gloria Ladson-Billings,1
WPA,Gordon Harvey,1
WPA,Gottfried Leibnitz,1
WPA,Greg Lampe,1
WPA,Greg Larkin,1
WPA,Greg Myers,1
WPA,Gregory Clark,1
WPA,Gregory J. Cizek,1
WPA,Gregory R. Nicholas Behm,1
WPA,Gregory Smith,1
WPA,Guido Martin,1
WPA,H. Russell Bernard,1
WPA,H. Siegrist,1
WPA,Hal Portner,1
WPA,Harold Herber,1
WPA,Harry Collins,1
WPA,Harvey Graff,1
WPA,Harvey Kail,1
WPA,Harvey R. Freeman,1
WPA,Harvey S. Wiener,1
WPA,Harvey kail,1
WPA,Heather A. Huey,1
WPA,Hector Correa,1
WPA,Heidi A. McKee,1
WPA,Heidi Estrem.,1
WPA,Heidi Estrern,1
WPA,Heiner Rindermann,1
WPA,Helen Benedict,1
WPA,Helen Contreras,1
WPA,Helen F. Ladd,1
WPA,Helen Fox,1
WPA,Helen Margetts,1
WPA,Helen Petrie,1
WPA,Helen Sword,1
WPA,Helena Worthen,1
WPA,Henrietta Rix Wood,1
WPA,Henry Giroux,1
WPA,Henry Jankiewicz,1
WPA,Herbert Marsh,1
WPA,Herbert W. Marsh,1
WPA,Hilary Glasman-Deal,1
WPA,Hildy Miller,1
WPA,Hironao Okahana,1
WPA,Hope Yen,1
WPA,Howard Brody,1
WPA,Howard Bunsis,1
WPA,Howard Rheingold,1
WPA,Howard Tinberg,1
WPA,Huihua He.,1
WPA,Iain Crawford,1
WPA,Ian Hunter,1
WPA,Ian Rowlands,1
WPA,Ian Swanson,1
WPA,Ilona Leki,1
WPA,International Association for K-l 2 Online Learning,1
WPA,Interview by Peter Sagal,1
WPA,Irene L. Clark,1
WPA,Irenka Suto,1
WPA,Iris Ruiz,1
WPA,Irv Peckham,1
WPA,Irving Seidman,1
WPA,Irwin Weiser.,1
WPA,Isaac West,1
WPA,Issac I. Bejar,1
WPA,Ivan Reitman,1
WPA,J. Stevens,1
WPA,J. Wright,1
WPA,J.K Rowling,1
WPA,Jackie Grutsch McKinney,1
WPA,Jaclyn Wells,1
WPA,Jacqueline Murray,1
WPA,Jacqui F. Kearns,1
WPA,Jaime Lester.,1
WPA,James A. Porter,1
WPA,James A. Reither,1
WPA,James B. Vopat,1
WPA,James Bowers,1
WPA,James C. McDonald,1
WPA,James Collins,1
WPA,James Cornet,1
WPA,James Crosswhite,1
WPA,James Ctosswhite,1
WPA,James E. Ford,1
WPA,James E. Porter,1
WPA,James E. West,1
WPA,James F. Slevin,1
WPA,James Gleick,1
WPA,James H. Wittebols,1
WPA,James M Dubinsky,1
WPA,James M. Shaeffer,1
WPA,James Moffet,1
WPA,James Moffett,1
WPA,James P. Lawler,1
WPA,James P. Purdy,1
WPA,James Pennebaker,1
WPA,James Sledd,1
WPA,James Slevin,1
WPA,James W. Pellegrino,1
WPA,Jamie White-Farnham,1
WPA,Jan Ate Van Ek,1
WPA,Jan H.F Meyer,1
WPA,Jane Cogie,1
WPA,Jane H. Hill,1
WPA,Jane Peterson,1
WPA,Jane Wellman,1
WPA,Janet A. Emig,1
WPA,Janet Auten,1
WPA,Janet Halley,1
WPA,Janet S. Zepernick,1
WPA,Janet Zepetnick,1
WPA,Janice C. Griffith,1
WPA,Janine Solberg,1
WPA,Janis Tedesco Haswell,1
WPA,Jann E. Freed,1
WPA,Jasbir Puar,1
WPA,Jason Mclntosh,1
WPA,Jason Palmeri,1
WPA,Jason Vanfosson,1
WPA,Jay ,1
WPA,Jay David Bolter,1
WPA,Jay Dolntage,1
WPA,Jay McTighe,1
WPA,Jay Parkes,1
WPA,Jean Boreen,1
WPA,Jean Chandler,1
WPA,Jean Hill,1
WPA,Jean M. Cook,1
WPA,Jean MacGregor,1
WPA,Jean-Paul Nadeau,1
WPA,Jeanne Fahnestock,1
WPA,Jeff Andelora,1
WPA,Jeff Guo,1
WPA,Jeff Jablonski,1
WPA,Jeffery L. Bernstein,1
WPA,Jeffrey Andelora,1
WPA,Jeffrey D. Wilhelm,1
WPA,Jeffrey Grabill,1
WPA,Jeffrey Jablonski,1
WPA,Jeffrey L. McClellan,1
WPA,Jeffrey M. Ringer,1
WPA,Jeffrey R. DiLeo,1
WPA,Jeffrey T. Grabill.,1
WPA,Jeffrey Toobin,1
WPA,Jeffrey Wooldridge,1
WPA,Jenn Fishman,1
WPA,Jenna Morton-Aiken,1
WPA,Jennie Nelson,1
WPA,Jennifer Andrus,1
WPA,Jennifer Clary-Lemon,1
WPA,Jennifer Craig,1
WPA,Jennifer Fishman,1
WPA,Jennifer Heinert,1
WPA,Jennifer Joy Ritter,1
WPA,Jennifer L. Craig,1
WPA,Jennifer M. Ortman,1
WPA,Jennifer Richards,1
WPA,Jennifer Snyder-Duch,1
WPA,Jens Manuel Krogstad,1
WPA,Jeremy Tirrell,1
WPA,Jerry Fury,1
WPA,Jesse G. Swan,1
WPA,Jessica Williams,1
WPA,Jessie Moore,1
WPA,Jey Rey,1
WPA,Jill Burstein,1
WPA,Jill Gladstein,1
WPA,Jill Lepore,1
WPA,Jill N. Burkland,1
WPA,Jill Newby,1
WPA,Jill Yielder,1
WPA,Jim Mueller,1
WPA,Jim Penny,1
WPA,Jim Sandhu,1
WPA,Jingfang Ren,1
WPA,Jo Allen,1
WPA,Jo Ann Vogt,1
WPA,Joan Bolker,1
WPA,Joan Garson,1
WPA,Joan Graham,1
WPA,Joanna Weiss,1
WPA,Joanne Addison,1
WPA,Joddy Murray,1
WPA,Jodi B. Roberts,1
WPA,Jodi Levine Laufgraben,1
WPA,Jodi Picoult,1
WPA,Jody Nyquist,1
WPA,Joe Cuseo,1
WPA,Joe M. Moxley,1
WPA,Joel Bloch,1
WPA,Johann Neem,1
WPA,Johanna Atwood Brown,1
WPA,"John Aloysius Cogan, Jr.",1
WPA,John Biggs,1
WPA,John Bitchener,1
WPA,John Bransford,1
WPA,John Brereton,1
WPA,John C. Brereton,1
WPA,John C. Schäfer,1
WPA,John C. Sherwood,1
WPA,John Coldron,1
WPA,John Creswell,1
WPA,John D Bansford,1
WPA,John D Ramage,1
WPA,John D Rosenberg,1
WPA,John D. Schaeffer,1
WPA,John Flowerdew,1
WPA,John Hartigan,1
WPA,John Isbister,1
WPA,John Jones,1
WPA,John M. Ackerman,1
WPA,John M. Murphy,1
WPA,John M. Swales,1
WPA,John Michael Wozniak,1
WPA,John Milton,1
WPA,John Oddo,1
WPA,John Paul Tassoni.,1
WPA,John R. Gillis,1
WPA,John Rouse,1
WPA,John Ruskin,1
WPA,John T. Platt,1
WPA,John Trimbur.,1
WPA,John W. Creswell,1
WPA,John W. Curtis,1
WPA,John Watson,1
WPA,Johndan Johnson-Eilola,1
WPA,Jon R. Hufford,1
WPA,Jon Westling,1
WPA,Jonathan Dryden,1
WPA,Jonathan Eldredge,1
WPA,Jonathan Mauk,1
WPA,Jonathan Rauch,1
WPA,Jory Brass,1
WPA,Jose Esteban Munoz,1
WPA,Joseph Bizup,1
WPA,Joseph C. Rost,1
WPA,Joseph Janangelo,1
WPA,Joseph M. Moxley,1
WPA,Joseph Moxley,1
WPA,Joseph Williams,1
WPA,Josipa Roksa.,1
WPA,José Esteban Muñoz,1
WPA,Joy M. Reid,1
WPA,Joy McQueen,1
WPA,Joyce Kinkead,1
WPA,Juan Guerra,1
WPA,Juan M. Madera,1
WPA,Judith Halberstam,1
WPA,Judith Hebb,1
WPA,Judith Lasater,1
WPA,Judith Simmer-Brown,1
WPA,Judith Summerfield,1
WPA,Judy Goldfinch.,1
WPA,Julian Treasure,1
WPA,Julie E. Phelan,1
WPA,Julie Kramer,1
WPA,Julie Lindquist,1
WPA,Julie Nelson Christoph,1
WPA,Julie Passanante Elman,1
WPA,Julie R. Alexandrin,1
WPA,Julie Watts,1
WPA,Juliet Corbin,1
WPA,June Griffin,1
WPA,Junot Diaz,1
WPA,K.J. Peters,1
WPA,Kae Reynolds,1
WPA,Kaijsa Calkins,1
WPA,Kamal Joshi,1
WPA,Kamal Joshi.,1
WPA,Kanika Arora.,1
WPA,Kara Malenfant-IL,1
WPA,Kara Taczak,1
WPA,Karen A. McClafferty,1
WPA,Karen Bishop,1
WPA,Karen Elizabeth Jung,1
WPA,Karen Kopelson,1
WPA,Karen L. Greenberg,1
WPA,Karen Rowan,1
WPA,Karen S. Rowan,1
WPA,Karen Springstein,1
WPA,Karen Starr,1
WPA,Karen Wiley Sandier,1
WPA,Karl K. Taylor,1
WPA,Karl Marx,1
WPA,Karlyn Kohrs Campbell,1
WPA,Kate Hinnant,1
WPA,Katharine Burn,1
WPA,Katherine E. Tirabassi,1
WPA,Katherine Mack,1
WPA,Kathleen Blake Yancy,1
WPA,Kathleen Dunn De Mers,1
WPA,Kathleen M. Puhr,1
WPA,Kathleen M. Sheehan,1
WPA,Kathryn Waite,1
WPA,Kathryn Wozniak,1
WPA,Kathy J. Garretson,1
WPA,Kathy V Wills,1
WPA,Katja Vahasantanen,1
WPA,Keith Gilyard,1
WPA,Keith Grant-Davie,1
WPA,Keith J. Topping,1
WPA,Kelley Massoni,1
WPA,Kellian Clink,1
WPA,Kellie Sharp-Hoskins,1
WPA,Kelly Bedard,1
WPA,Kelly Gibson,1
WPA,Kelly Oliver,1
WPA,Ken Bain,1
WPA,Ken Hyland,1
WPA,Ken Macrorie,1
WPA,Kendall R. Phillips,1
WPA,Kenneth A. Bruffee,1
WPA,Kenneth A. Feldman,1
WPA,Kenneth Hyland,1
WPA,Kenneth J. Doka,1
WPA,Kent Beck,1
WPA,Kerry Ann Rockquemore,1
WPA,Kevin Brooks,1
WPA,Kevin DePew,1
WPA,Kevin Sweeney,1
WPA,Kevin Walker,1
WPA,Khaled Barkaoui,1
WPA,Khaled Hosseini,1
WPA,Kim Brian Lovejoy,1
WPA,Kim Carollo,1
WPA,Kim Hall,1
WPA,Kimberly Mobley,1
WPA,King Beach,1
WPA,Kirsti Cole,1
WPA,Kirsti Sandy,1
WPA,Knut A. Hagrvet,1
WPA,Krista Mattern,1
WPA,Krista Ratcliffe Rebecca Rickly,1
WPA,Kristi Lundstrom,1
WPA,Kristin Heathcock,1
WPA,Kristin Lindgren,1
WPA,Kristine Blair,1
WPA,Kurt Bouman,1
WPA,Kyle D. Stedman,1
WPA,Kylene Beers,1
WPA,L. Brady,1
WPA,L. Olbrechts-Tyteca,1
WPA,Lad Tobin,1
WPA,Landon D. Reid,1
WPA,Larry Beason,1
WPA,Larry Ludlow,1
WPA,Larry W. Burton,1
WPA,Lasisi Ajayi,1
WPA,Laura Bartlett-Snyder,1
WPA,Laura E. Beer,1
WPA,Laura Greenfield,1
WPA,Laura L. Haines,1
WPA,Laura Miccichie,1
WPA,Laura Rendon,1
WPA,Laura Saunders,1
WPA,Laurel Johnson Black,1
WPA,Lauren Obermark,1
WPA,Lauren Sewell Ingraham,1
WPA,Laurie G Kirszner,1
WPA,Laurie Grobman,1
WPA,Laurie JC Celia,1
WPA,Laurie S. Starkey,1
WPA,Lauta Micciche,1
WPA,Lawrence Buell,1
WPA,Leah Zuidema,1
WPA,Lee Edelman,1
WPA,Lee G. Bolman,1
WPA,Lee Nickoson,1
WPA,Lee S. Shulman,1
WPA,Lee-Ann M. Kastman Breuch,1
WPA,Lennard Davis,1
WPA,Lennard J. Davis,1
WPA,Leo Parascondola,1
WPA,Leonard Bird,1
WPA,Leonie Haimson,1
WPA,Les Loncharich,1
WPA,Les Perelman,1
WPA,Leslie C. Perelman,1
WPA,Leslie G. Carr,1
WPA,Lev S. Vygotsky,1
WPA,Li Si,1
WPA,Libby Barlow,1
WPA,Linda Adiet-Kassnet,1
WPA,"Linda Adler-Kassner,",1
WPA,Linda Btodkey,1
WPA,Linda Harklau,1
WPA,Linda Lawrence Hunt,1
WPA,Linda R. Tropp,1
WPA,Lisa Arnold,1
WPA,Lisa Delpit,1
WPA,Lisa Langstraat,1
WPA,Lisa McNair,1
WPA,Lisa Meloncon,1
WPA,Lisa Zimmerelli,1
WPA,Litsa E. Williams,1
WPA,Liz Angeli,1
WPA,Liz Hamp-Lyons,1
WPA,Lloyd Duman,1
WPA,Lois P. Agnew,1
WPA,Lona J. Turner,1
WPA,Lora Arduser,1
WPA,Lorraine Code,1
WPA,Lory Hawkes,1
WPA,Lotta Haglund,1
WPA,Louis C. Attinasi,1
WPA,Lourdes Ortega,1
WPA,Lu Liu,1
WPA,Luc Chinwongs,1
WPA,Lucille P. McCarthy,1
WPA,Lumina Foundation,1
WPA,Lydia Brown,1
WPA,Lynda S. St. Clair.,1
WPA,Lynee Lewis Gaillet,1
WPA,Lynn Bloom,1
WPA,Lynn M. Goldstein,1
WPA,Lynn McAlpine.,1
WPA,Lynne A. Rhodes,1
WPA,Lynée Lewis Gaillet,1
WPA,M Soliday,1
WPA,M. Torrance,1
WPA,Machteld Hoskens,1
WPA,Maggie Jackson,1
WPA,Mahli Mechenbier,1
WPA,Maki Ojima,1
WPA,Malcolm Gladwell,1
WPA,Malea Powell,1
WPA,Manning Marable,1
WPA,Mara Holt,1
WPA,Marcia Dickson,1
WPA,Marcy Bauman,1
WPA,Marcy Taylor,1
WPA,Margaret Artman,1
WPA,Margaret E. Vaughn,1
WPA,Margaret Himley,1
WPA,Margaret J. Finders,1
WPA,Margaret L. Hilton,1
WPA,Margaret M. Strain,1
WPA,Margaret Weaver,1
WPA,Marguerite Helmers,1
WPA,Maria Assuncao Flores,1
WPA,Mariana Abuan,1
WPA,Marie K. Norman.,1
WPA,Marilyn Frye,1
WPA,Marilyn Sternglass,1
WPA,Mariolina Rizzi Salvatori,1
WPA,Marjorie Cohen,1
WPA,Mark A. McDaniel.,1
WPA,Mark Bauerlein,1
WPA,Mark Davies,1
WPA,Mark F. Levine,1
WPA,Mark Granovetter,1
WPA,Mark L. Waldo,1
WPA,Mark Latta,1
WPA,Mark Letcher,1
WPA,Mark Mark,1
WPA,Mark McBeth,1
WPA,Mark Mossman,1
WPA,Mark Mullen,1
WPA,Mark Roberge,1
WPA,Mark Twain,1
WPA,Mark Wiley,1
WPA,Mark Williams,1
WPA,Marlene G. Fine,1
WPA,Marlene Scardamalia,1
WPA,Marshall McLuhan,1
WPA,Martha A. Townsend,1
WPA,Martha Davis Patton,1
WPA,Martha L. Rose,1
WPA,Martha Vicious,1
WPA,Martin Carnoy,1
WPA,Martin Nystrand,1
WPA,Mary Anne Hutchinson,1
WPA,Mary Beth Mazur,1
WPA,Mary E. Hocks,1
WPA,Mary Hamilton,1
WPA,Mary Hutchinson,1
WPA,Mary J. Pitoniak,1
WPA,Mary Jo Reif,1
WPA,Mary Lea,1
WPA,Mary Lee Smith,1
WPA,Mary Lee Vance,1
WPA,Mary Lou Rasmussen,1
WPA,Mary Louise Pratt,1
WPA,Mary Stone,1
WPA,Mary W. Lindahl,1
WPA,Mathew Hartley,1
WPA,Matt Barton,1
WPA,Matt Davis,1
WPA,Matt Reed,1
WPA,Matthew A. Vetter,1
WPA,Matthew D. Barton,1
WPA,Matthew Heard,1
WPA,Matthew M. Chingos,1
WPA,Matthew R. Kelley,1
WPA,Matthias Marschall,1
WPA,Maty Butgan,1
WPA,Max Van Manen,1
WPA,Maxine Hong Kingston,1
WPA,Maya Poe,1
WPA,Meg Morgan,1
WPA,Megan Fulwiler,1
WPA,Megan McIntyre,1
WPA,Megan Oakleaf,1
WPA,Mehdi Riazi,1
WPA,Melanie Williams-James,1
WPA,Melinda Mechur Karp,1
WPA,Melinda Reichelt,1
WPA,Melinda Turnley,1
WPA,Melissa Korn,1
WPA,Melissa Nicolas.,1
WPA,Melissa Whitesell,1
WPA,Melody Pugh,1
WPA,Michael A. Olivas,1
WPA,Michael A. Pemberton,1
WPA,Michael Bunn,1
WPA,Michael C. Jackson,1
WPA,Michael E. Staub,1
WPA,Michael Ferguson,1
WPA,Michael Flanigan,1
WPA,Michael Fullan,1
WPA,Michael H. Long,1
WPA,Michael Holzman,1
WPA,Michael J. Vivion,1
WPA,Michael Janopoulos,1
WPA,Michael Kane,1
WPA,Michael Leachman,1
WPA,Michael Neal,1
WPA,Michael Neal.,1
WPA,Michael Oppenheimer,1
WPA,Michael Pemberton,1
WPA,Michael Petit,1
WPA,Michael Quinn Patton,1
WPA,Michael R. Neal,1
WPA,Michael Swan,1
WPA,"Michael Warner,",1
WPA,Michael Winerip,1
WPA,Michel de Certeau,1
WPA,Michelle Alexander,1
WPA,Michelle Baliff,1
WPA,Michelle Cox,1
WPA,Michelle F Eble,1
WPA,Michelle Hall Kells,1
WPA,Michelle LaFrance,1
WPA,Michèle Eodice,1
WPA,Mick Healey,1
WPA,Miguel Pinae Cunha,1
WPA,Mihoko Murakami Hide Takashima,1
WPA,Mike Baynham,1
WPA,Mikhail Bakhtin,1
WPA,Mikko Tuhkanen,1
WPA,Milka Mustenikova Mosley,1
WPA,Min-Zahn Lu,1
WPA,Min-Zhan Lu,1
WPA,Minnie Bruce Pratt,1
WPA,Mirabai Bush,1
WPA,Miriam Ferzli,1
WPA,Misty Sawatzy,1
WPA,Mo Zhang,1
WPA,Molly N. Lee,1
WPA,Molly Voorheis,1
WPA,Monica Jacobe,1
WPA,Monica Stitt-Bergh,1
WPA,Morgan Sousa,1
WPA,Muriel Harris,1
WPA,Muriel Zimmerman,1
WPA,Nancy Coppola,1
WPA,Nancy Hayward,1
WPA,Nancy S. Cole,1
WPA,Naomi Zack,1
WPA,Natasha N. Croom,1
WPA,Nathaniel Fick,1
WPA,Neal Lerner,1
WPA,"Nedra Reynolds,",1
WPA,Neil Baird,1
WPA,Neil G. Ruiz,1
WPA,Neil Simpkins,1
WPA,Neil Smith,1
WPA,Nel Noddings,1
WPA,Nelson Sapp,1
WPA,New London Group.,1
WPA,Nicholas Behm,1
WPA,Nicholas Carr,1
WPA,Nicholas Kristof,1
WPA,Nicole Brown,1
WPA,Nicole Caswell,1
WPA,Nigel M. Healey,1
WPA,Nita Danko,1
WPA,Noah Finkelstein,1
WPA,Noam Chomsky,1
WPA,Norman Coombs,1
WPA,Pam Altman,1
WPA,Pam Morris,1
WPA,Pamela A. Moss,1
WPA,Pamela Childers,1
WPA,Pamela Hayes-Bohanan,1
WPA,Pamela Kelley,1
WPA,Pamela Takayoshi,1
WPA,Paolo Freire,1
WPA,Pat Currie,1
WPA,Pat Gannon-Leary,1
WPA,Pat Hutchings,1
WPA,Pat Thomson,1
WPA,Patricia A. Dunn,1
WPA,Patricia Alexander,1
WPA,Patricia C. Gandara,1
WPA,Patricia Dunn,1
WPA,Patricia Friedrich,1
WPA,Patricia Harkin,1
WPA,Patricia L. Carrell,1
WPA,Patricia L. Ericsson,1
WPA,Patricia Lambert Stock,1
WPA,Patricia Lambert Stock.,1
WPA,Patricia Lynne,1
WPA,Patricia McAlexander,1
WPA,Patricia Roberts-Miller,1
WPA,Patricia S. Parker,1
WPA,Patricia Webb Peterson,1
WPA,Patricia. Alexander,1
WPA,Patrick Cook,1
WPA,Patrick Corbett,1
WPA,Patrick Dias,1
WPA,Patrick Kavanagh,1
WPA,Patrick O ’Donnell,1
WPA,Patti H. Clayton.,1
WPA,Patty Wilde,1
WPA,Paul A. Prior,1
WPA,Paul Blumenthal,1
WPA,Paul Bradley,1
WPA,Paul D. Umbach,1
WPA,Paul Diederich,1
WPA,Paul Fain,1
WPA,Paul Feigenbaum,1
WPA,Paul Have,1
WPA,Paul K. Longmore,1
WPA,Paul Kameen,1
WPA,Paul Ke Matsuda,1
WPA,Paul Kei Matusda,1
WPA,Paul LeBlanc,1
WPA,Paul Luff,1
WPA,Paul Lynch,1
WPA,Paul M. Matsuda,1
WPA,Paul Ramsden,1
WPA,Paul Ranieri,1
WPA,Paul Sawyer,1
WPA,Paul Temple,1
WPA,Paul duGay,1
WPA,Paula Mathieu,1
WPA,Paula Wasley,1
WPA,Paulien C. Meijer,1
WPA,Peg Alden,1
WPA,Peggy O'Neill,1
WPA,Peggy O’Neill.,1
WPA,Peggy Roche,1
WPA,Peripheral Visions for Writing Centers,1
WPA,Peter Allen,1
WPA,Peter Blanck,1
WPA,Peter Checkland,1
WPA,Peter Debruge,1
WPA,Peter G. Grossenbacher,1
WPA,Peter Hegarty,1
WPA,Peter M. Gray,1
WPA,Peter McLaren,1
WPA,Peter W. Martin,1
WPA,Phil Hodkinson,1
WPA,Phillip Marzluf,1
WPA,Phyllis Mentzell Ryder,1
WPA,Pierre Bourdieu,1
WPA,Pinfan Zhu,1
WPA,Pongracz Sennyey,1
WPA,Päivi Tynjälä,1
WPA,R. Ktishnaveni,1
WPA,Rachel Goldberg,1
WPA,Rachel Perkes,1
WPA,Rachel Riedner,1
WPA,Rainer Forst,1
WPA,Randall Bass,1
WPA,Randall Brune,1
WPA,Randall McClure,1
WPA,Randall Popken,1
WPA,Randall W. Monty,1
WPA,Raul Sanchez,1
WPA,Ray D. Dearin,1
WPA,Ray Land,1
WPA,Ray Land.,1
WPA,Rebecca A. Nowacek,1
WPA,Rebecca C. Cory,1
WPA,Rebecca Lorimer Leonard,1
WPA,Rebecca Taylor Fremo,1
WPA,Rebecca Wheeler,1
WPA,Rebecca Zwick,1
WPA,Rebekah G. Badley,1
WPA,Regina Collins,1
WPA,Renee Cameto,1
WPA,Rich Haswell,1
WPA,Rich Rice,1
WPA,Richard Beach,1
WPA,Richard Brookhiser,1
WPA,Richard Edwards,1
WPA,Richard Freishtat,1
WPA,Richard Garrett,1
WPA,Richard H Haswell,1
WPA,Richard L. Graves,1
WPA,Richard Lanham,1
WPA,Richard Lloyd-Jones Lowell Schoer,1
WPA,Richard Marback,1
WPA,Richard Marius,1
WPA,Richard P. Dobet,1
WPA,Richard R. Sudweeks,1
WPA,Richard Rorty,1
WPA,Richard Schmidt,1
WPA,Richard Tucker,1
WPA,Rick Iedema,1
WPA,Robert Barnes,1
WPA,Robert Boice,1
WPA,Robert Brooke,1
WPA,Robert Coles,1
WPA,Robert Connors,1
WPA,Robert Crooks,1
WPA,Robert De Beaugrande,1
WPA,Robert E. Haskell,1
WPA,Robert E. McGinn,1
WPA,Robert F. Ahlering,1
WPA,Robert Frank Mager,1
WPA,Robert Gates,1
WPA,Robert Grooks,1
WPA,Robert J. Morse,1
WPA,Robert K. Greenleaf,1
WPA,Robert K. Yin,1
WPA,Robert L Brennan,1
WPA,Robert L Flood,1
WPA,"Robert L, Jr. Thayer",1
WPA,Robert L. Brown,1
WPA,Robert L. Flood,1
WPA,Robert L. Hampel,1
WPA,Robert Lyons,1
WPA,Robert M. Corning.,1
WPA,Robert M. Hazard,1
WPA,Robert MacNeil,1
WPA,Robert McRuer,1
WPA,Robert Morse,1
WPA,Robert P. Yagelski,1
WPA,Robert Price,1
WPA,Robert R. Bataille,1
WPA,Robert Scholes,1
WPA,Robert Thayer,1
WPA,Robert. Schmidt,1
WPA,Roberta Kjesrud,1
WPA,Robin S. Grenier,1
WPA,Robin Usher,1
WPA,Robin Varnum,1
WPA,Robin Wooffitt,1
WPA,Rod Ellis,1
WPA,Rodney R. Cocking,1
WPA,Roger Gilles.,1
WPA,Roger Studley,1
WPA,Ron Mace,1
WPA,Ronald Dwotkin,1
WPA,Ronald T. Kellogg,1
WPA,Ronda Leathers Dively,1
WPA,Rosa M. Manchón,1
WPA,Rose Mary Wentling,1
WPA,Ross Chambers,1
WPA,Roxana Moreno,1
WPA,Rudolph Flesch,1
WPA,Russell Hall,1
WPA,Russell J. Clark,1
WPA,Russell Jacoby,1
WPA,Ruth Colker,1
WPA,Ruth Fisher,1
WPA,Ruth Ray,1
WPA,Ruth S. Stevens,1
WPA,Ryan Lombardi,1
WPA,Ryan Roderick,1
WPA,Rüssel K. Durst.,1
WPA,S. Alan Cohen,1
WPA,S. Jamieson,1
WPA,S. Rush,1
WPA,SMARTER Balanced Assessment Consortium,1
WPA,Saba Bireda,1
WPA,Sabina Thorne Johnson,1
WPA,Sabira Khan,1
WPA,Saeid Asadi,1
WPA,Saladin Ambar,1
WPA,Sally Barr Ehest,1
WPA,Sally Barr-Ebes,1
WPA,Sally Maitlis,1
WPA,Sam Eifling,1
WPA,Sam J. Fugazzotto,1
WPA,Sam Van Horne,1
WPA,Sami Schalk,1
WPA,Samuel B. McClelland,1
WPA,Sandee K. McGlaun,1
WPA,Sandra Harding,1
WPA,Sara C. Weigle,1
WPA,Sara K. Allaei,1
WPA,Sarah Barbara Watstein,1
WPA,Sarah Liggett,1
WPA,Sarah Marzen,1
WPA,Sarah Read,1
WPA,Sarah Rilling,1
WPA,Saul Geiser,1
WPA,Scott Adams,1
WPA,Scott Lloyd DeWitt,1
WPA,Scott M. Robertson,1
